ZIP_3_DIGIT,popcount,year
636,224124,2015
640,96096,2015
641,96096,2015
644,96096,2015
633,385590,2015
630,66520,2015
636,66520,2015
630,1003362,2015
631,1003362,2015
631,315685,2015
594,82278,2015
598,96165,2015
599,96165,2015
590,100739,2015
597,100739,2015
594,66418,2015
596,66418,2015
598,114181,2015
590,157048,2015
591,157048,2015
680,550064,2015
681,550064,2015
680,306468,2015
683,306468,2015
684,306468,2015
685,306468,2015
680,175692,2015
681,175692,2015
890,2114801,2015
891,2114801,2015
894,446903,2015
895,446903,2015
897,446903,2015
32,75909,2015
34,75909,2015
36,75909,2015
32,89320,2015
35,89320,2015
37,89320,2015
30,406678,2015
31,406678,2015
32,406678,2015
34,406678,2015
30,147994,2015
31,147994,2015
32,147994,2015
33,147994,2015
30,301777,2015
31,301777,2015
32,301777,2015
38,301777,2015
30,126825,2015
32,126825,2015
38,126825,2015
80,274219,2015
82,274219,2015
83,274219,2015
84,274219,2015
70,938506,2015
74,938506,2015
75,938506,2015
76,938506,2015
80,450226,2015
81,450226,2015
82,450226,2015
85,450226,2015
86,450226,2015
80,510923,2015
81,510923,2015
82,94727,2015
83,94727,2015
82,155854,2015
83,155854,2015
70,797434,2015
71,797434,2015
72,797434,2015
74,797434,2015
80,291479,2015
83,291479,2015
70,674836,2015
73,674836,2015
78,125488,2015
79,125488,2015
85,125488,2015
88,125488,2015
85,371398,2015
86,371398,2015
70,840900,2015
77,840900,2015
85,840900,2015
88,840900,2015
89,840900,2015
77,628715,2015
85,628715,2015
86,628715,2015
87,628715,2015
70,499509,2015
74,499509,2015
78,499509,2015
79,499509,2015
77,588721,2015
80,588721,2015
85,588721,2015
87,588721,2015
70,510916,2015
71,510916,2015
74,510916,2015
75,510916,2015
80,64180,2015
83,64180,2015
70,333654,2015
79,333654,2015
85,333654,2015
88,333654,2015
74,143673,2015
78,143673,2015
70,555786,2015
71,555786,2015
72,555786,2015
79,555786,2015
88,555786,2015
78,106869,2015
88,106869,2015
870,676685,2015
871,676685,2015
881,65764,2015
882,65764,2015
883,65764,2015
879,214295,2015
880,214295,2015
881,71180,2015
882,71180,2015
870,76708,2015
873,76708,2015
880,64362,2015
883,64362,2015
870,139394,2015
871,139394,2015
875,139394,2015
870,118737,2015
873,118737,2015
874,118737,2015
870,148686,2015
875,148686,2015
870,75737,2015
871,75737,2015
120,309381,2015
121,309381,2015
122,309381,2015
123,309381,2015
124,309381,2015
104,1455444,2015
105,1455444,2015
107,1455444,2015
108,1455444,2015
137,196567,2015
138,196567,2015
139,196567,2015
140,77922,2015
141,77922,2015
147,77922,2015
130,78288,2015
131,78288,2015
148,78288,2015
140,130779,2015
141,130779,2015
147,130779,2015
148,87071,2015
149,87071,2015
129,81251,2015
105,295754,2015
125,295754,2015
126,295754,2015
140,922578,2015
141,922578,2015
142,922578,2015
130,117635,2015
131,117635,2015
136,117635,2015
112,2636735,2015
114,2636735,2015
144,64717,2015
145,64717,2015
148,64717,2015
130,71849,2015
131,71849,2015
133,71849,2015
134,71849,2015
144,749600,2015
145,749600,2015
146,749600,2015
110,1361350,2015
115,1361350,2015
116,1361350,2015
117,1361350,2015
118,1361350,2015
100,1644518,2015
101,1644518,2015
102,1644518,2015
104,1644518,2015
140,212652,2015
141,212652,2015
143,212652,2015
130,232500,2015
131,232500,2015
133,232500,2015
134,232500,2015
135,232500,2015
130,468463,2015
131,468463,2015
132,468463,2015
131,109561,2015
144,109561,2015
145,109561,2015
109,377647,2015
125,377647,2015
127,377647,2015
130,120146,2015
131,120146,2015
133,120146,2015
134,120146,2015
136,120146,2015
105,99042,2015
125,99042,2015
110,2339150,2015
111,2339150,2015
113,2339150,2015
114,2339150,2015
115,2339150,2015
116,2339150,2015
120,160266,2015
121,160266,2015
103,474558,2015
109,326037,2015
129,111007,2015
136,111007,2015
120,226249,2015
121,226249,2015
123,226249,2015
128,226249,2015
120,154604,2015
121,154604,2015
123,154604,2015
144,97631,2015
145,97631,2015
148,97631,2015
5,1501587,2015
63,1501587,2015
117,1501587,2015
119,1501587,2015
109,74877,2015
124,74877,2015
125,74877,2015
127,74877,2015
130,104926,2015
131,104926,2015
137,104926,2015
138,104926,2015
148,104926,2015
124,180143,2015
125,180143,2015
127,180143,2015
128,64688,2015
131,91446,2015
144,91446,2015
145,91446,2015
104,976396,2015
105,976396,2015
106,976396,2015
107,976396,2015
108,976396,2015
272,158276,2015
273,158276,2015
284,122765,2015
287,253178,2015
288,253178,2015
280,88842,2015
281,88842,2015
286,88842,2015
287,88842,2015
280,196762,2015
281,196762,2015
282,196762,2015
286,81287,2015
285,68879,2015
280,155056,2015
281,155056,2015
286,155056,2015
272,70928,2015
273,70928,2015
275,70928,2015
277,70928,2015
280,96879,2015
281,96879,2015
286,96879,2015
285,103451,2015
283,323838,2015
270,164622,2015
271,164622,2015
272,164622,2015
273,164622,2015
281,164622,2015
272,300952,2015
275,300952,2015
276,300952,2015
277,300952,2015
270,369019,2015
271,369019,2015
272,369019,2015
273,369019,2015
280,213442,2015
281,213442,2015
272,517600,2015
273,517600,2015
274,517600,2015
273,128140,2015
275,128140,2015
283,128140,2015
287,112655,2015
270,169866,2015
280,169866,2015
281,169866,2015
286,169866,2015
275,185660,2015
276,185660,2015
278,185660,2015
283,185660,2015
280,81035,2015
281,81035,2015
286,81035,2015
280,1034070,2015
281,1034070,2015
282,1034070,2015
272,94352,2015
273,94352,2015
283,94352,2015
275,93919,2015
278,93919,2015
284,220358,2015
284,186311,2015
285,186311,2015
272,141354,2015
273,141354,2015
275,141354,2015
277,141354,2015
278,175842,2015
285,175842,2015
272,142799,2015
273,142799,2015
283,134197,2015
270,91758,2015
272,91758,2015
273,91758,2015
270,139142,2015
280,139142,2015
281,139142,2015
286,139142,2015
280,66390,2015
281,66390,2015
287,66390,2015
270,72743,2015
286,72743,2015
280,222742,2015
281,222742,2015
282,222742,2015
275,1024198,2015
276,1024198,2015
277,1024198,2015
275,124132,2015
278,124132,2015
283,124132,2015
285,124132,2015
270,68502,2015
286,68502,2015
275,81714,2015
278,81714,2015
584,92991,2015
585,92991,2015
580,171512,2015
581,171512,2015
582,70916,2015
587,71275,2015
458,104425,2015
440,98632,2015
444,98632,2015
437,65886,2015
457,65886,2015
437,69154,2015
439,69154,2015
450,376353,2015
452,376353,2015
453,376353,2015
430,135959,2015
431,135959,2015
453,135959,2015
455,135959,2015
451,201973,2015
452,201973,2015
439,104806,2015
444,104806,2015
446,104806,2015
440,1255921,2015
441,1255921,2015
442,1255921,2015
430,193013,2015
432,193013,2015
433,193013,2015
434,75550,2015
440,75550,2015
448,75550,2015
430,151408,2015
431,151408,2015
430,1251722,2015
431,1251722,2015
432,1251722,2015
440,94102,2015
442,94102,2015
444,94102,2015
431,164427,2015
450,164427,2015
451,164427,2015
453,164427,2015
454,164427,2015
450,807598,2015
451,807598,2015
452,807598,2015
433,75573,2015
435,75573,2015
448,75573,2015
458,75573,2015
439,67347,2015
440,229245,2015
441,229245,2015
430,170570,2015
431,170570,2015
437,170570,2015
438,170570,2015
440,305147,2015
442,305147,2015
448,305147,2015
434,433689,2015
435,433689,2015
436,433689,2015
444,231900,2015
445,231900,2015
446,231900,2015
433,65355,2015
448,65355,2015
440,176395,2015
442,176395,2015
443,176395,2015
448,176395,2015
453,104224,2015
454,104224,2015
450,532258,2015
453,532258,2015
454,532258,2015
430,86290,2015
437,86290,2015
438,86290,2015
442,162275,2015
443,162275,2015
444,162275,2015
446,162275,2015
430,121707,2015
448,121707,2015
449,121707,2015
431,77170,2015
451,77170,2015
456,77170,2015
456,76825,2015
442,375165,2015
446,375165,2015
447,375165,2015
440,541968,2015
441,541968,2015
442,541968,2015
443,541968,2015
446,541968,2015
447,541968,2015
440,203751,2015
442,203751,2015
444,203751,2015
445,203751,2015
437,92916,2015
438,92916,2015
446,92916,2015
450,224469,2015
451,224469,2015
452,224469,2015
453,224469,2015
454,224469,2015
442,116063,2015
446,116063,2015
448,116063,2015
434,129730,2015
435,129730,2015
436,129730,2015
448,129730,2015
458,129730,2015
730,133378,2015
731,133378,2015
737,133378,2015
730,274458,2015
731,274458,2015
748,274458,2015
730,124648,2015
735,124648,2015
740,70892,2015
741,70892,2015
744,70892,2015
744,69699,2015
730,776864,2015
731,776864,2015
748,776864,2015
730,80850,2015
740,80850,2015
748,80850,2015
730,71875,2015
748,71875,2015
740,90802,2015
741,90802,2015
743,90802,2015
740,639242,2015
741,639242,2015
740,76559,2015
741,76559,2015
743,76559,2015
744,76559,2015
973,87572,2015
974,87572,2015
970,401515,2015
971,401515,2015
972,401515,2015
973,401515,2015
977,175268,2015
974,107685,2015
977,107685,2015
974,212567,2015
975,212567,2015
974,84745,2015
975,84745,2015
976,66016,2015
977,66016,2015
973,362895,2015
974,362895,2015
973,120547,2015
974,120547,2015
970,330700,2015
971,330700,2015
973,330700,2015
970,790294,2015
971,790294,2015
972,790294,2015
971,79391,2015
973,79391,2015
978,76531,2015
970,574326,2015
971,574326,2015
972,574326,2015
971,102659,2015
973,102659,2015
170,102295,2015
172,102295,2015
173,102295,2015
150,1230459,2015
151,1230459,2015
152,1230459,2015
153,1230459,2015
156,1230459,2015
160,1230459,2015
156,67052,2015
157,67052,2015
160,67052,2015
162,67052,2015
150,168871,2015
151,168871,2015
160,168871,2015
161,168871,2015
170,415271,2015
175,415271,2015
180,415271,2015
194,415271,2015
195,415271,2015
196,415271,2015
159,125593,2015
166,125593,2015
180,627367,2015
189,627367,2015
190,627367,2015
191,627367,2015
194,627367,2015
150,186818,2015
160,186818,2015
161,186818,2015
162,186818,2015
163,186818,2015
157,136411,2015
159,136411,2015
166,136411,2015
180,63960,2015
182,63960,2015
183,63960,2015
186,63960,2015
166,160580,2015
168,160580,2015
175,515939,2015
190,515939,2015
193,515939,2015
194,515939,2015
195,515939,2015
157,80994,2015
158,80994,2015
166,80994,2015
168,80994,2015
177,66672,2015
178,66672,2015
179,66672,2015
186,66672,2015
161,86484,2015
163,86484,2015
164,86484,2015
170,246338,2015
172,246338,2015
173,246338,2015
170,272983,2015
171,272983,2015
179,272983,2015
190,563894,2015
191,563894,2015
193,563894,2015
164,278045,2015
165,278045,2015
150,133628,2015
154,133628,2015
155,133628,2015
156,133628,2015
170,153638,2015
172,153638,2015
156,86966,2015
157,86966,2015
159,86966,2015
162,86966,2015
184,211917,2015
185,211917,2015
186,211917,2015
170,536624,2015
173,536624,2015
175,536624,2015
176,536624,2015
193,536624,2015
195,536624,2015
160,88082,2015
161,88082,2015
170,137067,2015
175,137067,2015
179,137067,2015
195,137067,2015
180,360685,2015
181,360685,2015
189,360685,2015
195,360685,2015
178,318449,2015
182,318449,2015
186,318449,2015
187,318449,2015
169,116048,2015
177,116048,2015
178,116048,2015
160,114234,2015
161,114234,2015
163,114234,2015
180,166397,2015
182,166397,2015
183,166397,2015
184,166397,2015
186,166397,2015
180,819264,2015
189,819264,2015
190,819264,2015
191,819264,2015
193,819264,2015
194,819264,2015
195,819264,2015
180,300813,2015
181,300813,2015
183,300813,2015
170,93246,2015
177,93246,2015
178,93246,2015
190,1567442,2015
191,1567442,2015
179,144590,2015
182,144590,2015
195,144590,2015
154,75522,2015
155,75522,2015
156,75522,2015
159,75522,2015
150,208261,2015
151,208261,2015
152,208261,2015
153,208261,2015
154,208261,2015
150,357956,2015
151,357956,2015
152,357956,2015
154,357956,2015
155,357956,2015
156,357956,2015
157,357956,2015
159,357956,2015
162,357956,2015
170,442867,2015
173,442867,2015
174,442867,2015
28,164801,2015
29,164801,2015
28,82423,2015
28,633473,2015
29,633473,2015
28,126517,2015
290,165829,2015
291,165829,2015
298,165829,2015
296,194692,2015
299,179589,2015
290,202786,2015
294,202786,2015
294,389262,2015
290,67548,2015
291,67548,2015
295,67548,2015
290,152478,2015
294,152478,2015
291,138900,2015
295,138900,2015
293,491863,2015
296,491863,2015
291,69838,2015
296,69838,2015
298,69838,2015
295,309199,2015
290,85842,2015
297,85842,2015
290,66623,2015
291,66623,2015
293,66623,2015
296,66623,2015
290,281833,2015
291,281833,2015
292,281833,2015
296,75713,2015
290,89208,2015
291,89208,2015
294,89208,2015
296,121691,2015
290,407051,2015
291,407051,2015
292,407051,2015
293,297302,2015
296,297302,2015
290,107480,2015
291,107480,2015
297,251195,2015
570,185197,2015
571,185197,2015
577,108702,2015
377,75749,2015
378,75749,2015
379,75749,2015
377,127253,2015
378,127253,2015
379,127253,2015
373,104091,2015
370,678889,2015
371,678889,2015
372,678889,2015
376,68580,2015
377,68580,2015
378,68580,2015
373,354098,2015
374,354098,2015
377,451324,2015
378,451324,2015
379,451324,2015
380,97610,2015
383,97610,2015
370,87757,2015
371,87757,2015
384,87757,2015
370,193479,2015
371,193479,2015
422,193479,2015
385,74553,2015
370,68570,2015
371,68570,2015
370,298612,2015
371,298612,2015
377,95946,2015
378,95946,2015
379,95946,2015
375,938069,2015
380,938069,2015
381,938069,2015
376,156791,2015
378,156791,2015
370,175989,2015
371,175989,2015
376,126302,2015
370,211672,2015
371,211672,2015
372,211672,2015
384,211672,2015
370,128911,2015
371,128911,2015
759,88255,2015
786,80527,2015
789,80527,2015
765,334941,2015
780,1897753,2015
781,1897753,2015
782,1897753,2015
755,93389,2015
774,346312,2015
775,346312,2015
778,215037,2015
785,422156,2015
750,914127,2015
751,914127,2015
752,914127,2015
753,914127,2015
754,914127,2015
780,129048,2015
781,129048,2015
782,129048,2015
786,129048,2015
765,75503,2015
766,75503,2015
750,2553385,2015
751,2553385,2015
752,2553385,2015
753,2553385,2015
760,2553385,2015
750,780612,2015
752,780612,2015
760,780612,2015
761,780612,2015
762,780612,2015
797,159436,2015
751,163632,2015
760,163632,2015
766,163632,2015
798,835593,2015
799,835593,2015
770,716087,2015
774,716087,2015
775,716087,2015
775,322225,2015
776,322225,2015
750,125467,2015
754,125467,2015
762,125467,2015
756,124108,2015
781,151249,2015
786,151249,2015
770,4538028,2015
772,4538028,2015
773,4538028,2015
774,4538028,2015
775,4538028,2015
756,66746,2015
781,194739,2015
786,194739,2015
787,194739,2015
751,79545,2015
757,79545,2015
758,79545,2015
785,842304,2015
751,89844,2015
754,89844,2015
776,254308,2015
777,254308,2015
760,159990,2015
751,114690,2015
754,114690,2015
773,79654,2015
775,79654,2015
793,299453,2015
794,299453,2015
765,245671,2015
766,245671,2015
767,245671,2015
797,161077,2015
773,537559,2015
774,537559,2015
778,537559,2015
757,65664,2015
759,65664,2015
783,359715,2015
784,359715,2015
776,84260,2015
760,126042,2015
761,126042,2015
764,126042,2015
790,121802,2015
791,121802,2015
790,130269,2015
791,130269,2015
750,90861,2015
751,90861,2015
783,67357,2015
751,222936,2015
756,222936,2015
757,222936,2015
750,1982498,2015
752,1982498,2015
760,1982498,2015
761,1982498,2015
762,1982498,2015
795,136051,2015
796,136051,2015
768,118105,2015
769,118105,2015
733,1176558,2015
765,1176558,2015
786,1176558,2015
787,1176558,2015
779,92382,2015
758,70699,2015
773,70699,2015
778,70699,2015
780,269721,2015
783,269721,2015
763,131705,2015
765,508514,2015
786,508514,2015
787,508514,2015
843,120783,2015
840,336043,2015
843,336043,2015
844,336043,2015
840,1107314,2015
841,1107314,2015
840,575205,2015
846,575205,2015
847,155602,2015
840,243645,2015
842,243645,2015
843,243645,2015
844,243645,2015
54,161382,2015
56,161382,2015
229,105703,2015
245,105703,2015
203,229164,2015
204,229164,2015
205,229164,2015
220,229164,2015
221,229164,2015
222,229164,2015
228,74314,2015
229,74314,2015
244,74314,2015
240,77724,2015
241,77724,2015
245,77724,2015
231,335687,2015
232,335687,2015
238,335687,2015
200,1142234,2015
201,1142234,2015
202,1142234,2015
220,1142234,2015
221,1142234,2015
222,1142234,2015
223,1142234,2015
201,68782,2015
224,68782,2015
225,68782,2015
226,68782,2015
227,68782,2015
226,83199,2015
225,103227,2015
230,103227,2015
231,103227,2015
230,325155,2015
231,325155,2015
232,325155,2015
230,73147,2015
231,73147,2015
201,375629,2015
220,375629,2015
240,97653,2015
241,97653,2015
243,97653,2015
201,451721,2015
220,451721,2015
221,451721,2015
240,94409,2015
241,94409,2015
228,78593,2015
244,78593,2015
224,130475,2015
225,130475,2015
229,130475,2015
230,130475,2015
231,130475,2015
221,142003,2015
224,142003,2015
225,142003,2015
227,142003,2015
231,67837,2015
236,67837,2015
222,153511,2015
223,153511,2015
233,235429,2015
234,235429,2015
237,235429,2015
236,136454,2015
245,79812,2015
236,182385,2015
234,246393,2015
235,246393,2015
233,96201,2015
237,96201,2015
231,220289,2015
232,220289,2015
240,99897,2015
241,99897,2015
233,88161,2015
234,88161,2015
233,452745,2015
234,452745,2015
989,190309,2015
993,190309,2015
988,75644,2015
983,73486,2015
986,459495,2015
985,103468,2015
986,103468,2015
993,88807,2015
988,93259,2015
991,93259,2015
993,93259,2015
985,71122,2015
982,80593,2015
980,2117125,2015
981,2117125,2015
982,2117125,2015
983,2117125,2015
984,2117125,2015
980,260131,2015
981,260131,2015
983,260131,2015
985,260131,2015
983,75882,2015
985,75882,2015
980,843954,2015
983,843954,2015
984,843954,2015
985,843954,2015
982,121846,2015
980,772501,2015
982,772501,2015
990,490945,2015
991,490945,2015
992,490945,2015
985,269536,2015
982,212284,2015
989,248830,2015
993,248830,2015
254,111901,2015
255,96844,2015
257,96844,2015
263,68714,2015
264,68714,2015
265,68714,2015
250,188332,2015
251,188332,2015
252,188332,2015
253,188332,2015
255,188332,2015
263,104236,2015
265,104236,2015
250,77510,2015
251,77510,2015
252,77510,2015
258,77510,2015
259,77510,2015
261,86452,2015
541,258718,2015
542,258718,2015
543,258718,2015
535,523643,2015
537,523643,2015
539,523643,2015
530,88502,2015
535,88502,2015
539,88502,2015
547,102105,2015
530,101973,2015
539,101973,2015
549,101973,2015
530,84559,2015
531,84559,2015
535,84559,2015
531,168437,2015
534,168437,2015
546,118212,2015
530,79806,2015
541,79806,2015
542,79806,2015
544,135868,2015
530,957735,2015
531,957735,2015
532,957735,2015
541,183245,2015
543,183245,2015
549,183245,2015
530,87850,2015
532,87850,2015
544,70408,2015
549,70408,2015
531,195080,2015
534,195080,2015
531,161448,2015
