store_code_uc,store_zip3,fips_state_code,fips_state_descr,fips_county_code,fips_county_descr,years_all,years_drink
6768589,302,13,GA,63,CLAYTON,1,1
6768675,212,24,MD,510,BALTIMORE CT,1,1
6768699,611,17,IL,201,WINNEBAGO,1,0
6768961,752,48,TX,113,DALLAS,0,0
6768992,301,13,GA,223,PAULDING,0,0
6769481,463,18,IN,127,PORTER,1,1
6769884,402,21,KY,111,JEFFERSON,1,1
6769913,201,51,VA,107,LOUDOUN,1,0
6769952,142,36,NY,29,ERIE,1,1
6770287,403,21,KY,173,MONTGOMERY,1,1
6770482,761,48,TX,439,TARRANT,1,1
6770690,404,21,KY,109,JACKSON,0,0
6771093,426,21,KY,231,WAYNE,0,0
6771496,420,21,KY,55,CRITTENDEN,1,1
6771520,430,39,OH,41,DELAWARE,1,0
6771859,208,24,MD,31,MONTGOMERY,1,1
6771931,770,48,TX,201,HARRIS,1,1
6772514,328,0,0,0,0,0,0
6773058,296,45,SC,7,ANDERSON,1,1
6773126,778,48,TX,41,BRAZOS,1,1
6773176,138,36,NY,77,OTSEGO,1,1
6773185,77,34,NJ,25,MONMOUTH,1,1
6773425,118,36,NY,59,NASSAU,0,0
6773938,617,17,IL,113,MCLEAN,1,0
6774317,770,48,TX,201,HARRIS,1,1
6774435,443,39,OH,153,SUMMIT,1,1
6774508,328,12,FL,95,ORANGE,1,1
6774538,700,0,0,0,0,0,0
